Company_ID,CollarID,Fromdepth,Todepth,Comapny_Lithocode,Company_Lithology,CET_Lithology,Score,Level_3,Level_2,Level_1
141,993857,84.0,85.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993857,85.0,86.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993857,86.0,87.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993857,87.0,88.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993857,88.0,89.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993857,89.0,90.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993857,90.0,91.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993857,91.0,92.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993857,92.0,93.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993857,93.0,94.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993857,94.0,95.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993857,95.0,96.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993857,113.0,114.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,114.0,115.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,115.0,116.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,116.0,117.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,117.0,118.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,118.0,119.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,119.0,120.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,120.0,121.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,121.0,122.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,122.0,123.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,123.0,124.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,124.0,125.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,125.0,126.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,126.0,127.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,127.0,128.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,128.0,129.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,129.0,130.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,130.0,131.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,131.0,132.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,132.0,133.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,133.0,134.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,134.0,135.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,135.0,136.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,136.0,137.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,137.0,138.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,138.0,139.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,139.0,140.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,140.0,141.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,141.0,142.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,142.0,143.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,143.0,144.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,144.0,145.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,145.0,146.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,146.0,147.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,147.0,148.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,148.0,149.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,149.0,150.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,150.0,151.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,151.0,152.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,152.0,153.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,153.0,154.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,154.0,155.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,155.0,156.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,156.0,157.0,Ssl,Siltstone/Argillite,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,157.0,158.0,Ssl,Siltstone/Argillite,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,158.0,159.0,Ssl,Siltstone/Argillite,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,159.0,160.0,Ssl,Siltstone/Argillite,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,160.0,161.0,Ssl,Siltstone/Argillite,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,161.0,162.0,Ssl,Siltstone/Argillite,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,162.0,163.0,Ssl,Siltstone/Argillite,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,163.0,164.0,Ssl,Siltstone/Argillite,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,164.0,165.0,Ssl,Siltstone/Argillite,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,165.0,166.0,Ssl,Siltstone/Argillite,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,166.0,167.0,Ssl,Siltstone/Argillite,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,167.0,168.0,Ssl,Siltstone/Argillite,mudstone,101,mudstone,clastic,sedimentary rock
141,993857,168.0,169.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993857,169.0,170.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993857,170.0,171.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993857,171.0,172.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993857,172.0,173.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993857,173.0,174.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993857,174.0,175.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993857,175.0,176.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993857,176.0,177.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993857,177.0,178.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993857,178.0,179.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993857,179.0,180.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,20.0,21.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,21.0,22.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,22.0,23.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,23.0,24.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,24.0,25.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,25.0,26.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,26.0,27.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,27.0,28.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,28.0,29.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,29.0,30.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,30.0,31.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,31.0,32.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,32.0,33.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,33.0,34.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,34.0,35.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,35.0,36.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,36.0,37.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,37.0,38.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,38.0,39.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,39.0,40.0,S,Unclassified Sediments,sediment,101,sediment,sediment,sediment
141,993858,40.0,41.0,S,Unclassified Sediments,sediment,101,sediment,sediment,sediment
141,993858,41.0,42.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,42.0,43.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,43.0,44.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,44.0,45.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,45.0,46.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,46.0,47.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,47.0,48.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,48.0,49.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,49.0,50.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,50.0,51.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,51.0,52.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,52.0,53.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,53.0,54.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,54.0,55.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,55.0,56.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,56.0,57.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,57.0,58.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,58.0,59.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,59.0,60.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,60.0,61.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,61.0,62.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,62.0,63.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,63.0,64.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,64.0,65.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,65.0,66.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,66.0,67.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,67.0,68.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,68.0,69.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,69.0,70.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,70.0,71.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,71.0,72.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,72.0,73.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,73.0,74.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,74.0,75.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,75.0,76.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,76.0,77.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,77.0,78.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,78.0,79.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,79.0,80.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,80.0,81.0,Ng,Gravel,gravel,101,gravel,sediment_clastic,sediment
141,993858,81.0,82.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,82.0,83.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,83.0,84.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,84.0,85.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,85.0,86.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,86.0,87.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,87.0,88.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,88.0,89.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,89.0,90.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,90.0,91.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993858,91.0,92.0,Ng,Gravel,gravel,101,gravel,sediment_clastic,sediment
141,993858,92.0,93.0,Ng,Gravel,gravel,101,gravel,sediment_clastic,sediment
141,993858,93.0,94.0,Ng,Gravel,gravel,101,gravel,sediment_clastic,sediment
141,993858,94.0,95.0,Ng,Gravel,gravel,101,gravel,sediment_clastic,sediment
141,993858,95.0,96.0,Ng,Gravel,gravel,101,gravel,sediment_clastic,sediment
141,993858,96.0,97.0,Ng,Gravel,gravel,101,gravel,sediment_clastic,sediment
141,993858,97.0,98.0,Ng,Gravel,gravel,101,gravel,sediment_clastic,sediment
141,993858,98.0,99.0,Ng,Gravel,gravel,101,gravel,sediment_clastic,sediment
141,993858,99.0,100.0,Ng,Gravel,gravel,101,gravel,sediment_clastic,sediment
141,993858,100.0,101.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993858,101.0,102.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993858,102.0,103.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993858,103.0,104.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993858,104.0,105.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993858,105.0,106.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993858,106.0,107.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993858,107.0,108.0,Shcc,Carbonaceous shale,mudstone,101,mudstone,clastic,sedimentary rock
141,993858,108.0,109.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,109.0,110.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,110.0,111.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,111.0,112.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,112.0,113.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,113.0,114.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,114.0,115.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,115.0,116.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,116.0,117.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,117.0,118.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,118.0,119.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,119.0,120.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,120.0,121.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,121.0,122.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,122.0,123.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,123.0,124.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,124.0,125.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,125.0,126.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,126.0,127.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,127.0,128.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,128.0,129.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,129.0,130.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,130.0,131.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,131.0,132.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,132.0,133.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,133.0,134.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,134.0,135.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,135.0,136.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,136.0,137.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,137.0,138.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,138.0,139.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,139.0,140.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,140.0,141.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,141.0,142.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,142.0,143.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,143.0,144.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,144.0,145.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,145.0,146.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,146.0,147.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,147.0,148.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,148.0,149.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993858,149.0,150.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993859,30.0,31.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,31.0,32.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,32.0,33.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,33.0,34.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,34.0,35.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,35.0,36.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,36.0,37.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,37.0,38.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,38.0,39.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,39.0,40.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,40.0,41.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,41.0,42.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,42.0,43.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,43.0,44.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,44.0,45.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,45.0,46.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,46.0,47.0,Ng,Gravel,gravel,101,gravel,sediment_clastic,sediment
141,993859,47.0,48.0,Ng,Gravel,gravel,101,gravel,sediment_clastic,sediment
141,993859,48.0,49.0,Ng,Gravel,gravel,101,gravel,sediment_clastic,sediment
141,993859,49.0,50.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,50.0,51.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,51.0,52.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,52.0,53.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,53.0,54.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,54.0,55.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,55.0,56.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,56.0,57.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,57.0,58.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,58.0,59.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,59.0,60.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,60.0,61.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,61.0,62.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,62.0,63.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,63.0,64.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,64.0,65.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,65.0,66.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,66.0,67.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,67.0,68.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,68.0,69.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,69.0,70.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,70.0,71.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,71.0,72.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,72.0,73.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,73.0,74.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,74.0,75.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,75.0,76.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,76.0,77.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,77.0,78.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,78.0,79.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,79.0,80.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,80.0,81.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,81.0,82.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,82.0,83.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,83.0,84.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,84.0,85.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,85.0,86.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,86.0,87.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,87.0,88.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,88.0,89.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,89.0,90.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,90.0,91.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,91.0,92.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,92.0,93.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,93.0,94.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,94.0,95.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,95.0,96.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,96.0,97.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,97.0,98.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,98.0,99.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,99.0,100.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,100.0,101.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,101.0,102.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,102.0,103.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,103.0,104.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,104.0,105.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,105.0,106.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,106.0,107.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
