CollarID,Depth,Azimuth,Dip,Index,X,Y,Z,
1146528,150.000000,87.000000,-90.000000,347,494643.969722,6802849.727098,341.563283,
1146528,192.000000,87.000000,-90.000000,347,494584.051950,6802846.586940,341.563283,
1146528,252.000000,87.000000,-90.000000,347,494530.464531,6802840.244451,341.563283,
1146528,306.000000,79.500000,-90.000000,347,494483.159191,6802832.115907,341.563283,
1146528,354.000000,81.000000,-90.000000,347,494432.787086,6802824.137750,341.563283,
1146530,0.000000,87.000000,-60.000000,356,495028.225204,6802172.819148,356.871000,
1146530,0.000000,87.000000,-60.000000,356,494976.729672,6802170.120381,343.053878,
1146530,54.000000,87.000000,-90.000000,356,494928.795454,6802167.608256,343.053878,
1146530,102.000000,87.000000,-90.000000,356,494880.861237,6802165.096130,343.053878,
1146530,150.000000,87.000000,-90.000000,356,494850.902351,6802163.526051,343.053878,
1146530,180.000000,87.000000,-90.000000,356,494835.930519,6802162.610334,343.053878,
1146530,195.000000,86.000000,-90.000000,356,494782.237242,6802156.966944,343.053878,
1146531,0.000000,87.000000,-63.000000,363,494930.345746,6803070.174796,360.214000,
1146531,0.000000,87.000000,-63.000000,363,494901.483422,6803068.662185,353.275260,
1146531,30.000000,87.000000,-90.000000,363,494853.549204,6803066.150059,353.275260,
1146531,78.000000,87.000000,-90.000000,363,494811.606764,6803063.951949,353.275260,
1146531,120.000000,87.000000,-90.000000,363,494683.782183,6803057.252947,353.275260,
1146531,248.000000,87.000000,-90.000000,363,494630.806397,6803055.865727,353.275260,
1146531,301.000000,90.000000,-90.000000,363,494564.809748,6803055.289783,353.275260,
1146531,367.000000,89.000000,-90.000000,363,494496.813200,6803054.696386,353.275260,
1146531,435.000000,90.000000,-90.000000,363,494463.813200,6803054.696386,353.275260,
1146650,0.000000,87.000000,-58.000000,372,494930.345746,6803070.174796,357.153000,
1146650,0.000000,87.000000,-58.000000,372,494879.179856,6803067.493305,342.461283,
1146650,54.000000,87.000000,-90.000000,372,494831.245639,6803064.981179,342.461283,
1146650,102.000000,87.000000,-90.000000,372,494783.311421,6803062.469053,342.461283,
1233095,0.000000,0.000000,-89.120000,376,482298.918542,6775337.471745,357.156000,
1233095,0.000000,0.000000,-89.120000,376,482298.918542,6775327.472139,357.079207,
1233095,10.000000,0.000000,-90.000000,376,482298.918542,6775317.472139,357.079207,
1233095,20.000000,0.000000,-90.000000,376,482298.918542,6775307.472139,357.079207,
1233095,30.000000,0.000000,-90.000000,376,482298.918542,6775297.472139,357.079207,
1233095,40.000000,0.000000,-90.000000,376,482298.918542,6775287.472139,357.079207,
1233095,50.000000,0.000000,-90.000000,376,482298.918542,6775277.472139,357.079207,
1233095,60.000000,0.000000,-90.000000,376,482298.918542,6775267.472139,357.079207,
1233095,70.000000,0.000000,-90.000000,376,482298.918542,6775257.472139,357.079207,
1233095,80.000000,0.000000,-90.000000,376,482298.918542,6775247.472139,357.079207,
1233095,90.000000,0.000000,-90.000000,376,482298.918542,6775237.472139,357.079207,
1233095,100.000000,0.000000,-90.000000,376,482298.918542,6775232.472139,357.079207,
1233096,0.000000,0.000000,-89.970000,388,482299.021401,6775270.995216,383.557000,
1233096,0.000000,0.000000,-89.970000,388,482299.021401,6775260.995216,383.554382,
1233096,10.000000,0.000000,-90.000000,388,482299.021401,6775250.995216,383.554382,
1233096,20.000000,0.000000,-90.000000,388,482299.021401,6775240.995216,383.554382,
1233096,30.000000,0.000000,-90.000000,388,482299.021401,6775230.995216,383.554382,
1233096,40.000000,0.000000,-90.000000,388,482299.021401,6775220.995216,383.554382,
1233096,50.000000,0.000000,-90.000000,388,482299.021401,6775210.995216,383.554382,
1233096,60.000000,0.000000,-90.000000,388,482299.021401,6775200.995216,383.554382,
1233096,70.000000,0.000000,-90.000000,388,482299.021401,6775190.995216,383.554382,
1233096,80.000000,0.000000,-90.000000,388,482299.021401,6775180.995216,383.554382,
1233096,90.000000,0.000000,-90.000000,388,482299.021401,6775170.995216,383.554382,
1233096,100.000000,0.000000,-90.000000,388,482299.021401,6775165.995216,383.554382,
1233098,0.000000,0.000000,-80.460000,400,478124.885361,6771097.879453,382.505000,
1233098,0.000000,0.000000,-80.460000,400,478124.885361,6771077.971737,380.843799,
1233098,20.000000,0.000000,-90.000000,400,478124.885361,6771057.971737,380.843799,
1233098,40.000000,0.000000,-90.000000,400,478124.885361,6771037.971737,380.843799,
1233098,60.000000,0.000000,-90.000000,400,478124.885361,6771017.971737,380.843799,
1233098,80.000000,0.000000,-90.000000,400,478124.885361,6770997.971737,380.843799,
1233098,100.000000,0.000000,-90.000000,400,478124.885361,6770977.971737,380.843799,
1233098,120.000000,0.000000,-90.000000,400,478124.885361,6770957.971737,380.843799,
1233098,140.000000,0.000000,-90.000000,400,478124.885361,6770937.971737,380.843799,
1233098,160.000000,0.000000,-90.000000,400,478124.885361,6770917.971737,380.843799,
1233098,180.000000,0.000000,-90.000000,400,478124.885361,6770897.971737,380.843799,
1233098,200.000000,0.000000,-90.000000,400,478124.885361,6770877.971737,380.843799,
1233098,220.000000,0.000000,-90.000000,400,478124.885361,6770857.971737,380.843799,
1233098,240.000000,0.000000,-90.000000,400,478124.885361,6770837.971737,380.843799,
1233098,260.000000,0.000000,-90.000000,400,478124.885361,6770817.971737,380.843799,
1233098,280.000000,0.000000,-90.000000,400,478124.885361,6770797.971737,380.843799,
1233098,300.000000,0.000000,-90.000000,400,478124.885361,6770777.971737,380.843799,
1233098,320.000000,0.000000,-90.000000,400,478124.885361,6770757.971737,380.843799,
1233098,340.000000,0.000000,-90.000000,400,478124.885361,6770737.971737,380.843799,
1233098,360.000000,0.000000,-90.000000,400,478124.885361,6770717.971737,380.843799,
1233098,380.000000,0.000000,-90.000000,400,478124.885361,6770697.971737,380.843799,
1233098,400.000000,0.000000,-90.000000,400,478124.885361,6770677.971737,380.843799,
1233098,420.000000,0.000000,-90.000000,400,478124.885361,6770657.971737,380.843799,
1233098,440.000000,0.000000,-90.000000,400,478124.885361,6770637.971737,380.843799,
1233098,460.000000,0.000000,-90.000000,400,478124.885361,6770617.971737,380.843799,
1233098,480.000000,0.000000,-90.000000,400,478124.885361,6770597.971737,380.843799,
1233098,500.000000,0.000000,-90.000000,400,478124.885361,6770577.971737,380.843799,
1233098,520.000000,0.000000,-90.000000,400,478124.885361,6770557.971737,380.843799,
1233098,540.000000,0.000000,-90.000000,400,478124.885361,6770537.971737,380.843799,
1233099,0.000000,91.300000,-59.910000,429,478124.864142,6771108.958953,414.225000,
1233099,0.000000,91.300000,-59.910000,429,478105.785888,6771109.695672,409.092550,
1233099,20.000000,93.000000,-90.000000,429,478085.846818,6771111.229900,409.092550,
1233099,40.000000,95.800000,-90.000000,429,478065.963960,6771113.389870,409.092550,
1233099,60.000000,96.600000,-90.000000,429,478046.079268,6771115.532483,409.092550,
1233099,80.000000,95.700000,-90.000000,429,478026.153009,6771117.240766,409.092550,
1233099,100.000000,94.100000,-90.000000,429,478006.184142,6771118.339719,409.092550,
1233099,120.000000,92.200000,-90.000000,429,477986.189818,6771118.775997,409.092550,
1233099,140.000000,90.300000,-90.000000,429,477966.192996,6771118.496770,409.092550,
1233099,160.000000,88.100000,-90.000000,429,477946.217695,6771117.519815,409.092550,
1233099,180.000000,86.300000,-90.000000,429,477926.295510,6771115.776850,409.092550,
1233099,200.000000,83.700000,-90.000000,429,477906.454032,6771113.270288,409.092550,
1233099,220.000000,81.900000,-90.000000,429,477886.703908,6771110.124506,409.092550,
1233099,240.000000,80.000000,-90.000000,429,477867.029458,6771106.531313,409.092550,
1233099,260.000000,79.300000,-90.000000,429,477847.576840,6771101.914981,409.092550,
1233099,280.000000,74.000000,-90.000000,429,477828.622171,6771095.554439,409.092550,
1233099,300.000000,68.900000,-90.000000,429,477809.988384,6771088.289429,409.092550,
1233099,320.000000,68.500000,-90.000000,429,477791.261918,6771081.269258,409.092550,
1233099,340.000000,70.400000,-90.000000,429,477772.363180,6771074.724983,409.092550,
1233099,360.000000,71.400000,-90.000000,429,477753.358490,6771068.494931,409.092550,
1233099,380.000000,72.300000,-90.000000,429,477734.253165,6771062.580845,409.092550,
1233099,400.000000,73.300000,-90.000000,429,477715.004942,6771057.152285,409.092550,
1233099,420.000000,75.200000,-90.000000,429,477695.616390,6771052.246227,409.092550,
1233099,440.000000,76.400000,-90.000000,429,477676.185417,6771047.509467,409.092550,
1233099,460.000000,76.200000,-90.000000,429,477656.698649,6771043.010592,409.092550,
1233099,480.000000,77.800000,-90.000000,429,477637.110962,6771038.972000,409.092550,
1233099,500.000000,78.900000,-90.000000,429,477617.421898,6771035.464844,409.092550,
1233099,520.000000,80.900000,-90.000000,429,477597.654791,6771032.422395,409.092550,
1233099,540.000000,81.600000,-90.000000,429,477577.835620,6771029.742738,409.092550,
1233099,560.000000,83.000000,-90.000000,429,477557.962520,6771027.496050,409.092550,
1233099,580.000000,84.100000,-90.000000,429,477538.054757,6771025.579150,409.092550,
1233099,600.000000,84.900000,-90.000000,429,477518.127892,6771023.870816,409.092550,
1233100,0.000000,179.800000,-74.720000,461,478028.237844,6770798.546276,414.093000,
1233100,0.000000,179.800000,-74.720000,461,478028.660391,6770818.303501,411.441386,
1233100,20.000000,182.600000,-90.000000,461,478030.003177,6770838.256783,411.441386,
1233100,40.000000,185.100000,-90.000000,461,478032.405518,6770858.108664,411.441386,
1233100,60.000000,188.700000,-90.000000,461,478035.568654,6770877.856780,411.441386,
1233100,80.000000,189.500000,-90.000000,461,478039.058751,6770897.549594,411.441386,
1233100,100.000000,190.600000,-90.000000,461,478042.874900,6770917.181978,411.441386,
1233100,120.000000,191.400000,-90.000000,461,478051.259434,6770956.292335,411.441386,
1233100,160.000000,192.800000,-90.000000,461,478056.097518,6770975.696831,411.441386,
1233100,180.000000,195.200000,-90.000000,461,478058.550467,6770985.390792,411.441386,
1233101,0.000000,179.000000,-73.870000,471,478125.458295,6770798.732897,439.337000,
1233101,0.000000,179.000000,-73.870000,471,478125.131406,6770818.467050,436.540327,
1233101,20.000000,179.100000,-90.000000,471,478124.852163,6770838.465091,436.540327,
1233101,40.000000,179.300000,-90.000000,471,478125.026681,6770858.462867,436.540327,
1233101,60.000000,181.700000,-90.000000,471,478125.480424,6770878.457557,436.540327,
1233101,80.000000,180.900000,-90.000000,471,478125.689859,6770898.456369,436.540327,
1233101,100.000000,180.300000,-90.000000,471,478125.724765,6770918.456298,436.540327,
1233101,120.000000,179.900000,-90.000000,471,478125.846936,6770938.455719,436.540327,
1233101,140.000000,180.800000,-90.000000,471,478126.230883,6770958.451942,436.540327,
1233101,160.000000,181.400000,-90.000000,471,478126.928860,6770978.439393,436.540327,
1233102,0.000000,138.900000,-59.660000,481,478222.678743,6770798.918690,439.583000,
1233102,0.000000,138.900000,-59.660000,481,478216.407930,6770806.107057,436.996628,
1233102,10.000000,138.900000,-90.000000,481,478209.900271,6770813.699674,436.996628,
1233102,20.000000,139.900000,-90.000000,481,478203.472398,6770821.360114,436.996628,
1233102,30.000000,140.100000,-90.000000,481,478197.131936,6770829.092867,436.996628,
1233102,40.000000,141.200000,-90.000000,481,478190.893153,6770836.908056,436.996628,
1233102,50.000000,141.600000,-90.000000,481,478184.757283,6770844.804133,436.996628,
1233102,60.000000,142.700000,-90.000000,481,478178.718253,6770852.774697,436.996628,
1233102,70.000000,143.000000,-90.000000,481,478172.707075,6770860.766299,436.996628,
1233102,80.000000,143.100000,-90.000000,481,478166.695897,6770868.757902,436.996628,
1233102,90.000000,143.000000,-90.000000,481,478160.684719,6770876.749505,436.996628,
1233102,100.000000,143.100000,-90.000000,481,478154.729516,6770884.782830,436.996628,
1233102,110.000000,143.800000,-90.000000,481,478148.830504,6770892.857583,436.996628,
1233102,120.000000,143.900000,-90.000000,481,478143.002241,6770900.983424,436.996628,
1233102,130.000000,144.800000,-90.000000,481,478137.252191,6770909.164917,436.996628,
1233103,0.000000,316.200000,-54.460000,496,478220.313005,6772039.822092,420.274000,
1233103,0.000000,316.200000,-54.460000,496,478226.733571,6772032.996506,417.270657,
1233103,10.000000,317.200000,-90.000000,496,478233.476540,6772025.612012,417.270657,
1233103,20.000000,318.000000,-90.000000,496,478240.148360,6772018.163080,417.270657,
1233103,30.000000,318.300000,-90.000000,496,478246.768001,6772010.667767,417.270657,
1233103,40.000000,318.800000,-90.000000,496,478253.335168,6772003.126408,417.270657,
1233103,50.000000,319.100000,-90.000000,496,478259.789584,6771995.488638,417.270657,
1233103,60.000000,320.500000,-90.000000,496,478266.157097,6771987.777947,417.270657,
1233103,70.000000,320.400000,-90.000000,496,478269.337486,6771983.919826,417.270657,
1233104,0.000000,134.500000,-55.190000,505,478317.270696,6772184.040304,427.641000,
1233104,0.000000,134.500000,-55.190000,505,478304.058376,6772197.402766,421.749797,
1233104,20.000000,136.000000,-90.000000,505,478290.253437,6772211.874071,421.749797,
1233104,40.000000,136.700000,-90.000000,505,478276.677631,6772226.560296,421.749797,
1233104,60.000000,137.800000,-90.000000,505,478263.217387,6772241.352910,421.749797,
1233104,80.000000,137.600000,-90.000000,505,478249.770066,6772256.157256,421.749797,
1233104,100.000000,137.900000,-90.000000,505,478236.374491,6772271.008466,421.749797,
1233104,120.000000,138.000000,-90.000000,505,478223.030851,6772285.906331,421.749797,
1233104,140.000000,138.300000,-90.000000,505,478209.752333,6772300.862285,421.749797,
1233104,160.000000,138.500000,-90.000000,505,478196.513011,6772315.852957,421.749797,
1233104,180.000000,138.600000,-90.000000,505,478183.391937,6772330.947026,421.749797,
1233104,200.000000,139.400000,-90.000000,505,478170.416267,6772346.166457,421.749797,
1233104,220.000000,139.700000,-90.000000,505,478157.560574,6772361.487275,421.749797,
1233104,240.000000,140.300000,-90.000000,505,478154.363379,6772365.331484,421.749797,
1233105,0.000000,132.400000,-55.290000,519,478317.123531,6772261.596680,413.069000,
1233105,0.000000,132.400000,-55.290000,519,478313.686634,6772264.802056,411.600205,
1233105,5.000000,133.500000,-90.000000,519,478310.053762,6772268.237492,411.600205,
1233105,10.000000,133.300000,-90.000000,519,478306.382206,6772271.631443,411.600205,
1233105,15.000000,132.200000,-90.000000,519,478302.692885,6772275.006165,411.600205,
1233105,20.000000,132.700000,-90.000000,519,478299.018312,6772278.396964,411.600205,
1233106,0.000000,133.900000,-54.540000,525,478414.168060,6772361.496091,417.671000,
1233106,0.000000,133.900000,-54.540000,525,478407.382650,6772367.963272,414.674034,
1233106,10.000000,133.400000,-90.000000,525,478400.116903,6772374.834147,414.674034,
1233106,20.000000,133.400000,-90.000000,525,478392.833202,6772381.685969,414.674034,
1233106,30.000000,133.100000,-90.000000,525,478385.561485,6772388.550479,414.674034,
1233106,40.000000,133.600000,-90.000000,525,478378.386408,6772395.515765,414.674034,
1233106,50.000000,134.700000,-90.000000,525,478371.260031,6772402.531071,414.674034,
1233106,60.000000,134.400000,-90.000000,525,478367.696842,6772406.038724,414.674034,
1233107,0.000000,136.000000,-54.210000,533,478608.448865,6772461.577078,411.446000,
1233107,0.000000,136.000000,-54.210000,533,478604.508026,6772465.580013,409.632145,
1233107,6.000000,135.000000,-90.000000,533,478603.096284,6772466.996692,409.632145,
1233107,8.000000,135.200000,-90.000000,533,478601.662535,6772468.390951,409.632145,
1233108,0.000000,134.800000,-69.920000,537,479093.973159,6772817.019923,411.607000,
1233108,0.000000,134.800000,-69.920000,537,479080.309240,6772831.060922,408.137794,
1233108,20.000000,136.700000,-90.000000,537,479066.592873,6772845.616377,408.137794,
1233108,40.000000,136.700000,-90.000000,537,479052.889215,6772860.183795,408.137794,
1233108,60.000000,136.800000,-90.000000,537,479039.416555,6772874.964123,408.137794,
1233108,80.000000,138.500000,-90.000000,537,479026.495100,6772890.227561,408.137794,
1233108,100.000000,141.000000,-90.000000,537,479014.058663,6772905.890343,408.137794,
1233108,120.000000,142.100000,-90.000000,537,479001.883533,6772921.757281,408.137794,
1233108,140.000000,142.900000,-90.000000,537,478995.865386,6772929.743632,408.137794,
1233109,0.000000,136.600000,-51.140000,546,482687.702481,6775504.258359,377.475000,
1233109,0.000000,136.600000,-51.140000,546,482675.123007,6775517.824998,370.948541,
1233109,20.000000,137.600000,-90.000000,546,482661.611210,6775532.570537,370.948541,
1233109,40.000000,137.400000,-90.000000,546,482648.294065,6775547.491137,370.948541,
1233109,60.000000,139.100000,-90.000000,546,482635.412011,6775562.789068,370.948541,
1233109,80.000000,140.700000,-90.000000,546,482622.866467,6775578.364725,370.948541,
1233109,100.000000,141.600000,-90.000000,546,482610.498324,6775594.081831,370.948541,
1233109,120.000000,142.000000,-90.000000,546,482598.240208,6775609.884899,370.948541,
1233109,140.000000,142.400000,-90.000000,546,482586.120495,6775625.794296,370.948541,
1233109,160.000000,143.000000,-90.000000,546,482577.198267,6775637.851996,370.948541,
1233110,0.000000,135.800000,-64.650000,556,482784.696009,6775681.675772,408.771000,
1233110,0.000000,135.800000,-64.650000,556,482781.319624,6775685.141422,407.682824,
1233110,5.000000,135.700000,-90.000000,556,482777.846348,6775688.738104,407.682824,
1233110,10.000000,136.300000,-90.000000,556,482774.423656,6775692.382901,407.682824,
1233110,15.000000,137.300000,-90.000000,556,482771.055389,6775696.078096,407.682824,
1233110,20.000000,138.000000,-90.000000,556,482767.729252,6775699.811270,407.682824,
1233110,25.000000,138.600000,-90.000000,556,482764.432527,6775703.570464,407.682824,
1233110,30.000000,138.900000,-90.000000,556,482761.222148,6775707.403232,407.682824,
1233110,35.000000,141.200000,-90.000000,556,482758.157768,6775711.353807,407.682824,
1233110,40.000000,143.200000,-90.000000,556,482755.173146,6775715.365287,407.682824,
1233110,45.000000,143.500000,-90.000000,556,482752.206053,6775719.389754,407.682824,
1233110,50.000000,143.700000,-90.000000,556,482749.235451,6775723.411627,407.682824,
1233110,55.000000,143.400000,-90.000000,556,482746.233363,6775727.410032,407.682824,
1233110,60.000000,142.800000,-90.000000,556,482743.231276,6775731.408437,407.682824,
1233110,65.000000,143.400000,-90.000000,556,482740.271224,6775735.438060,407.682824,
1233110,70.000000,144.000000,-90.000000,556,482737.357080,6775739.500997,407.682824,
1233110,75.000000,144.700000,-90.000000,556,482734.528750,6775743.623947,407.682824,
1233110,80.000000,146.400000,-90.000000,556,482731.776352,6775747.798178,407.682824,
1233110,85.000000,146.800000,-90.000000,556,482729.220665,6775752.093900,407.682824,
1233110,90.000000,151.700000,-90.000000,556,482726.834876,6775756.487977,407.682824,
1233113,0.000000,313.300000,-55.700000,576,482396.364944,6775215.748181,378.195000,
1233113,0.000000,313.300000,-55.700000,576,482409.917182,6775202.680514,372.384990,
1233113,20.000000,314.500000,-90.000000,576,482424.327941,6775188.812731,372.384990,
1233113,40.000000,313.300000,-90.000000,576,482438.616517,6775174.820324,372.384990,
1233113,60.000000,315.500000,-90.000000,576,482452.421035,6775160.349459,372.384990,
1233113,80.000000,317.200000,-90.000000,576,482465.593112,6775145.303117,372.384990,
1233113,100.000000,320.400000,-90.000000,576,482478.138427,6775129.727745,372.384990,
1233113,120.000000,321.900000,-90.000000,576,482490.075658,6775113.683520,372.384990,
1233113,140.000000,324.800000,-90.000000,576,482501.632804,6775097.360777,372.384990,
1233113,160.000000,324.600000,-90.000000,576,482513.046867,6775080.938093,372.384990,
1233113,180.000000,325.800000,-90.000000,576,482524.099919,6775064.270373,372.384990,
1233113,200.000000,327.100000,-90.000000,576,482534.904704,6775047.440192,372.384990,
1233114,0.000000,314.800000,-55.350000,588,482493.402352,6775359.929908,377.159000,
1233114,0.000000,314.800000,-55.350000,588,482506.970150,6775346.913213,371.293076,
1233114,20.000000,313.000000,-90.000000,588,482521.429133,6775333.095908,371.293076,
1233114,40.000000,314.400000,-90.000000,588,482535.815812,6775319.202854,371.293076,
1233114,60.000000,313.600000,-90.000000,588,482550.287206,6775305.397831,371.293076,
1233114,80.000000,313.700000,-90.000000,588,482564.710308,6775291.542391,371.293076,
1233114,100.000000,314.000000,-90.000000,588,482579.084973,6775277.636676,371.293076,
1233114,120.000000,314.100000,-90.000000,588,482593.520111,6775263.793876,371.293076,
1233114,140.000000,313.500000,-90.000000,588,482608.123238,6775250.128511,371.293076,
1233114,160.000000,312.700000,-90.000000,588,482622.678427,6775236.412395,371.293076,
1233114,180.000000,313.900000,-90.000000,588,482629.773843,6775229.366343,371.293076,
1233115,0.000000,134.700000,-69.750000,599,482493.402352,6775359.929908,398.064000,
1233115,0.000000,134.700000,-69.750000,599,482479.605285,6775373.831370,394.566259,
1233115,20.000000,135.700000,-90.000000,599,482465.953641,6775388.445376,394.566259,
1233115,40.000000,138.200000,-90.000000,599,482453.019323,6775403.697000,394.566259,
1233115,60.000000,141.200000,-90.000000,599,482441.027196,6775419.698077,394.566259,
1233115,80.000000,145.100000,-90.000000,599,482429.713575,6775436.190311,394.566259,
1233115,100.000000,146.000000,-90.000000,599,482418.602206,6775452.819650,394.566259,
1233115,120.000000,146.500000,-90.000000,599,482407.476344,6775469.439264,394.566259,
1233115,140.000000,145.900000,-90.000000,599,482401.927945,6775477.758737,394.566259,
1233116,0.000000,313.300000,-60.250000,608,482299.141406,6775193.439257,397.877000,
1233116,0.000000,313.300000,-60.250000,608,482306.053437,6775186.839816,395.338600,
1233116,10.000000,314.000000,-90.000000,608,482313.042867,6775179.689974,395.338600,
1233116,20.000000,317.300000,-90.000000,608,482319.694833,6775172.223972,395.338600,
1233116,30.000000,319.300000,-90.000000,608,482326.034805,6775164.491815,395.338600,
1233116,40.000000,322.000000,-90.000000,608,482332.045647,6775156.500659,395.338600,
1233116,50.000000,324.100000,-90.000000,608,482337.745232,6775148.284741,395.338600,
1233116,60.000000,326.400000,-90.000000,608,482343.220820,6775139.917166,395.338600,
1233116,70.000000,327.200000,-90.000000,608,482348.601157,6775131.487970,395.338600,
1233116,80.000000,327.700000,-90.000000,608,482353.915132,6775123.016768,395.338600,
1233116,90.000000,328.100000,-90.000000,608,482359.177265,6775114.513256,395.338600,
1233116,100.000000,328.400000,-90.000000,608,482364.387351,6775105.977765,395.338600,
1233116,110.000000,328.800000,-90.000000,608,482369.522740,6775097.397155,395.338600,
1233116,120.000000,329.400000,-90.000000,608,482374.590597,6775088.776447,395.338600,
1233116,130.000000,329.700000,-90.000000,608,482379.613246,6775080.129323,395.338600,
1233116,140.000000,330.000000,-90.000000,608,482381.613246,6775076.665221,395.338600,
1233117,0.000000,0.000000,-89.890000,624,482784.762691,6775637.358114,374.325000,
1233117,0.000000,0.000000,-89.890000,624,482784.762691,6775627.358120,374.315401,
1233117,10.000000,0.000000,-90.000000,624,482784.762691,6775617.358120,374.315401,
1233117,20.000000,0.000000,-90.000000,624,482784.762691,6775607.358120,374.315401,
1233117,30.000000,0.000000,-90.000000,624,482784.762691,6775597.358120,374.315401,
1233117,40.000000,0.000000,-90.000000,624,482784.762691,6775587.358120,374.315401,
1233117,50.000000,0.000000,-90.000000,624,482784.762691,6775577.358120,374.315401,
1233117,60.000000,0.000000,-90.000000,624,482784.762691,6775567.358120,374.315401,
1233117,70.000000,0.000000,-90.000000,624,482784.762691,6775557.358120,374.315401,
1233117,80.000000,0.000000,-90.000000,624,482784.762691,6775547.358120,374.315401,
1233117,90.000000,0.000000,-90.000000,624,482784.762691,6775537.358120,374.315401,
1233117,100.000000,0.000000,-90.000000,624,482784.762691,6775527.358120,374.315401,
1233117,110.000000,0.000000,-90.000000,624,482784.762691,6775522.358120,374.315401,
1233118,0.000000,134.500000,-55.170000,637,482396.467242,6775149.271643,387.490000,
1233118,0.000000,134.500000,-55.170000,637,482389.765983,6775155.856952,384.542965,
1233118,10.000000,134.500000,-90.000000,637,482382.621260,6775162.853582,384.542965,
1233118,20.000000,134.300000,-90.000000,637,482375.458241,6775169.831485,384.542965,
1233118,30.000000,134.200000,-90.000000,637,482368.362663,6775176.877699,384.542965,
1233118,40.000000,135.400000,-90.000000,637,482361.378542,6775184.034593,384.542965,
1233118,50.000000,136.000000,-90.000000,637,482354.425685,6775191.221926,384.542965,
1233118,60.000000,135.900000,-90.000000,637,482347.454037,6775198.391028,384.542965,
1233118,70.000000,135.700000,-90.000000,637,482340.488653,6775205.566207,384.542965,
1233118,80.000000,136.000000,-90.000000,637,482333.560933,6775212.777758,384.542965,
1233118,90.000000,136.300000,-90.000000,637,482326.633214,6775219.989310,384.542965,
1233118,100.000000,136.000000,-90.000000,637,482319.699199,6775227.194817,384.542965,
1233118,110.000000,136.200000,-90.000000,637,482316.247947,6775230.812662,384.542965,
1233121,0.000000,0.000000,-89.930000,650,482590.459075,6775493.031353,368.867000,
1233121,0.000000,0.000000,-89.930000,650,482590.459075,6775483.031355,368.860891,
1233121,10.000000,0.000000,-90.000000,650,482590.459075,6775473.031355,368.860891,
1233121,20.000000,0.000000,-90.000000,650,482590.459075,6775463.031355,368.860891,
1233121,30.000000,0.000000,-90.000000,650,482590.459075,6775453.031355,368.860891,
1233121,40.000000,0.000000,-90.000000,650,482590.459075,6775443.031355,368.860891,
1233121,50.000000,0.000000,-90.000000,650,482590.459075,6775433.031355,368.860891,
1233121,60.000000,0.000000,-90.000000,650,482590.459075,6775423.031355,368.860891,
1233121,70.000000,0.000000,-90.000000,650,482590.459075,6775413.031355,368.860891,
1233121,80.000000,0.000000,-90.000000,650,482590.459075,6775403.031355,368.860891,
1233125,0.000000,0.000000,-88.760000,660,482493.300625,6775426.406425,403.327000,
1233125,0.000000,0.000000,-88.760000,660,482493.300625,6775416.407206,403.218794,
1233125,10.000000,0.000000,-90.000000,660,482493.300625,6775406.407206,403.218794,
1233125,20.000000,0.000000,-90.000000,660,482493.300625,6775396.407206,403.218794,
1233125,30.000000,0.000000,-90.000000,660,482493.300625,6775386.407206,403.218794,
1233125,40.000000,0.000000,-90.000000,660,482493.300625,6775376.407206,403.218794,
1233125,50.000000,0.000000,-90.000000,660,482493.300625,6775366.407206,403.218794,
1233125,60.000000,0.000000,-90.000000,660,482493.300625,6775356.407206,403.218794,
1233125,70.000000,0.000000,-90.000000,660,482493.300625,6775346.407206,403.218794,
1233125,80.000000,0.000000,-90.000000,660,482493.300625,6775336.407206,403.218794,
1233125,90.000000,0.000000,-90.000000,660,482493.300625,6775326.407206,403.218794,
1233126,0.000000,135.800000,-50.700000,671,482493.317580,6775415.327006,400.418000,
1233126,0.000000,135.800000,-50.700000,671,482480.071341,6775428.192716,393.822349,
1233126,20.000000,132.900000,-90.000000,671,482465.504013,6775441.896290,393.822349,
1233126,40.000000,133.600000,-90.000000,671,482451.178281,6775455.851800,393.822349,
1233126,60.000000,134.900000,-90.000000,671,482437.048508,6775470.006256,393.822349,
1233126,80.000000,135.200000,-90.000000,671,482423.168410,6775484.404642,393.822349,
1233126,100.000000,136.900000,-90.000000,671,482409.669769,6775499.161658,393.822349,
1233126,120.000000,138.200000,-90.000000,671,482396.509399,6775514.221124,393.822349,
1233126,140.000000,139.500000,-90.000000,671,482383.454245,6775529.372375,393.822349,
1233126,160.000000,139.000000,-90.000000,671,482367.335064,6775548.480650,393.822349,
1233127,0.000000,137.700000,-49.800000,681,482493.334534,6775404.247587,400.363000,
1233127,0.000000,137.700000,-49.800000,681,482487.197270,6775411.100558,396.996412,
1233127,10.000000,138.500000,-90.000000,681,482480.571070,6775418.590115,396.996412,
1233127,20.000000,138.500000,-90.000000,681,482473.938337,6775426.073886,396.996412,
1233127,30.000000,138.400000,-90.000000,681,482467.312139,6775433.563439,396.996412,
1233127,40.000000,138.600000,-90.000000,681,482460.858034,6775441.200841,396.996412,
1233127,50.000000,141.000000,-90.000000,681,482454.667272,6775449.053786,396.996412,
1233127,60.000000,142.500000,-90.000000,681,482448.684197,6775457.066096,396.996412,
1233127,70.000000,144.000000,-90.000000,681,482442.863014,6775465.197037,396.996412,
1233127,80.000000,144.800000,-90.000000,681,482437.235223,6775473.462556,396.996412,
