Company_ID,CollarID,FromDepth,ToDepth,Company_LithoCode,Company_Litho,CET_Litho,Score,
1621,1233101,34,39,SIF,Banded iron formation,banded_iron_formation,95,
1621,1233101,39,46,SIF,Banded iron formation,banded_iron_formation,95,
1621,1233101,39,46,SIF,Banded iron formation,banded_iron_formation,95,
1621,1233101,39,46,SIF,Banded iron formation,banded_iron_formation,95,
1621,1233101,46,57,SIF,Banded iron formation,banded_iron_formation,95,
1621,1233101,46,57,SIF,Banded iron formation,banded_iron_formation,95,
1621,1233101,46,57,SIF,Banded iron formation,banded_iron_formation,95,
1621,1233101,57,59,SIF,Banded iron formation,banded_iron_formation,95,
1621,1233101,57,59,SIF,Banded iron formation,banded_iron_formation,95,
1621,1233101,57,59,SIF,Banded iron formation,banded_iron_formation,95,
1621,1233101,59,63,SIF,Banded iron formation,banded_iron_formation,95,
1621,1233101,59,63,SIF,Banded iron formation,banded_iron_formation,95,
1621,1233101,59,63,SIF,Banded iron formation,banded_iron_formation,95,
1621,1233101,63,69,SIF,Banded iron formation,banded_iron_formation,95,
1621,1233101,63,69,SIF,Banded iron formation,banded_iron_formation,95,
1621,1233101,63,69,SIF,Banded iron formation,banded_iron_formation,95,
1621,1233101,69,79,SIF,Banded iron formation,banded_iron_formation,95,
1621,1233101,69,79,SIF,Banded iron formation,banded_iron_formation,95,
1621,1233101,69,79,SIF,Banded iron formation,banded_iron_formation,95,
1621,1233101,79,82,SIF,Banded iron formation,banded_iron_formation,95,
1621,1233101,79,82,SIF,Banded iron formation,banded_iron_formation,95,
1621,1233101,79,82,SIF,Banded iron formation,banded_iron_formation,95,
1621,1233101,82,141,SIF,Banded iron formation,banded_iron_formation,95,
1621,1233101,82,141,SIF,Banded iron formation,banded_iron_formation,95,
1621,1233101,82,141,SIF,Banded iron formation,banded_iron_formation,95,
1621,1233101,141,165,SIF,Banded iron formation,banded_iron_formation,95,
1621,1233101,141,165,SIF,Banded iron formation,banded_iron_formation,95,
1621,1233101,141,165,SIF,Banded iron formation,banded_iron_formation,95,
1621,1233101,165,166,SIF,Banded iron formation,banded_iron_formation,95,
1621,1233101,165,166,SIF,Banded iron formation,banded_iron_formation,95,
1621,1233101,165,166,SIF,Banded iron formation,banded_iron_formation,95,
1621,1233102,0,2,Sif,iron-formation,banded_iron_formation,90,
1621,1233102,0,2,Sif,iron-formation,banded_iron_formation,90,
1621,1233102,0,2,Sif,iron-formation,banded_iron_formation,90,
1621,1233102,2,12,Sif,iron-formation,banded_iron_formation,90,
1621,1233102,2,12,Sif,iron-formation,banded_iron_formation,90,
1621,1233102,2,12,Sif,iron-formation,banded_iron_formation,90,
1621,1233102,12,15,Sif,iron-formation,banded_iron_formation,90,
1621,1233102,12,15,Sif,iron-formation,banded_iron_formation,90,
1621,1233102,12,15,Sif,iron-formation,banded_iron_formation,90,
1621,1233102,15,31,Sif,iron-formation,banded_iron_formation,90,
1621,1233102,15,31,Sif,iron-formation,banded_iron_formation,90,
1621,1233102,15,31,Sif,iron-formation,banded_iron_formation,90,
1621,1233102,31,37,Sif,iron-formation,banded_iron_formation,90,
1621,1233102,31,37,Sif,iron-formation,banded_iron_formation,90,
1621,1233102,31,37,Sif,iron-formation,banded_iron_formation,90,
1621,1233102,37,49,Sif,iron-formation,banded_iron_formation,90,
1621,1233102,37,49,Sif,iron-formation,banded_iron_formation,90,
1621,1233102,37,49,Sif,iron-formation,banded_iron_formation,90,
1621,1233102,49,55,Sif,iron-formation,banded_iron_formation,90,
1621,1233102,49,55,Sif,iron-formation,banded_iron_formation,90,
1621,1233102,49,55,Sif,iron-formation,banded_iron_formation,90,
1621,1233102,55,60,Sif,iron-formation,banded_iron_formation,90,
1621,1233102,55,60,Sif,iron-formation,banded_iron_formation,90,
1621,1233102,55,60,Sif,iron-formation,banded_iron_formation,90,
1621,1233102,60,140,Sif,iron-formation,banded_iron_formation,90,
1621,1233102,60,140,Sif,iron-formation,banded_iron_formation,90,
1621,1233102,60,140,Sif,iron-formation,banded_iron_formation,90,
1621,1233102,140,150,Ssh,shale,mudstone,101,
1621,1233102,140,150,Ssh,shale,mudstone,101,
1621,1233102,140,150,Ssh,shale,mudstone,101,
1621,1233103,0,5,Sif,iron-formation,banded_iron_formation,90,
1621,1233103,0,5,Sif,iron-formation,banded_iron_formation,90,
1621,1233103,0,5,Sif,iron-formation,banded_iron_formation,90,
1621,1233103,5,14,Sif,iron-formation,banded_iron_formation,90,
1621,1233103,5,14,Sif,iron-formation,banded_iron_formation,90,
1621,1233103,5,14,Sif,iron-formation,banded_iron_formation,90,
1621,1233103,14,19,Sif,iron-formation,banded_iron_formation,90,
1621,1233103,14,19,Sif,iron-formation,banded_iron_formation,90,
1621,1233103,14,19,Sif,iron-formation,banded_iron_formation,90,
1621,1233103,19,30,Sif,iron-formation,banded_iron_formation,90,
1621,1233103,19,30,Sif,iron-formation,banded_iron_formation,90,
1621,1233103,19,30,Sif,iron-formation,banded_iron_formation,90,
1621,1233103,30,32,Sif,iron-formation,banded_iron_formation,90,
1621,1233103,30,32,Sif,iron-formation,banded_iron_formation,90,
1621,1233103,30,32,Sif,iron-formation,banded_iron_formation,90,
1621,1233103,32,34,Sif,iron-formation,banded_iron_formation,90,
1621,1233103,32,34,Sif,iron-formation,banded_iron_formation,90,
1621,1233103,32,34,Sif,iron-formation,banded_iron_formation,90,
1621,1233103,34,55,Sif,iron-formation,banded_iron_formation,90,
1621,1233103,34,55,Sif,iron-formation,banded_iron_formation,90,
1621,1233103,34,55,Sif,iron-formation,banded_iron_formation,90,
1621,1233103,55,147,Sif,iron-formation,banded_iron_formation,90,
1621,1233103,55,147,Sif,iron-formation,banded_iron_formation,90,
1621,1233103,55,147,Sif,iron-formation,banded_iron_formation,90,
1621,1233103,147,160,Sif,iron-formation,banded_iron_formation,90,
1621,1233103,147,160,Sif,iron-formation,banded_iron_formation,90,
1621,1233103,147,160,Sif,iron-formation,banded_iron_formation,90,
1621,1233103,160,174,Sif,iron-formation,banded_iron_formation,90,
1621,1233103,160,174,Sif,iron-formation,banded_iron_formation,90,
1621,1233103,160,174,Sif,iron-formation,banded_iron_formation,90,
1621,1233103,174,201,Sif,iron-formation,banded_iron_formation,90,
1621,1233103,174,201,Sif,iron-formation,banded_iron_formation,90,
1621,1233103,174,201,Sif,iron-formation,banded_iron_formation,90,
1621,1233103,201,219,Sif,iron-formation,banded_iron_formation,90,
1621,1233103,201,219,Sif,iron-formation,banded_iron_formation,90,
1621,1233103,201,219,Sif,iron-formation,banded_iron_formation,90,
1621,1233103,219,250,Sif,iron-formation,banded_iron_formation,90,
1621,1233103,219,250,Sif,iron-formation,banded_iron_formation,90,
1621,1233103,219,250,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,0,2,Ssh,shale,mudstone,101,
1621,1233104,0,2,Ssh,shale,mudstone,101,
1621,1233104,0,2,Ssh,shale,mudstone,101,
1621,1233104,2,3,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,2,3,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,2,3,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,3,8,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,3,8,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,3,8,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,8,12,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,8,12,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,8,12,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,12,13,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,12,13,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,12,13,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,13,18,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,13,18,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,13,18,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,18,27,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,18,27,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,18,27,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,27,29,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,27,29,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,27,29,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,29,32,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,29,32,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,29,32,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,32,34,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,32,34,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,32,34,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,34,38,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,34,38,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,34,38,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,38,42,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,38,42,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,38,42,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,42,50,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,42,50,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,42,50,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,50,59,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,50,59,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,50,59,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,59,65,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,59,65,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,59,65,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,65,66,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,65,66,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,65,66,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,66,73,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,66,73,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,66,73,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,73,74,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,73,74,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,73,74,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,74,96,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,74,96,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,74,96,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,96,119,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,96,119,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,96,119,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,119,120,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,119,120,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,119,120,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,120,132,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,120,132,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,120,132,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,132,143,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,132,143,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,132,143,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,143,144,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,143,144,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,143,144,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,144,145,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,144,145,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,144,145,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,145,152,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,145,152,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,145,152,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,152,172,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,152,172,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,152,172,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,172,198,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,172,198,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,172,198,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,198,211,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,198,211,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,198,211,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,211,216,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,211,216,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,211,216,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,216,229,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,216,229,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,216,229,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,229,250,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,229,250,Sif,iron-formation,banded_iron_formation,90,
1621,1233104,229,250,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,0,3,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,0,3,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,0,3,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,3,9,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,3,9,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,3,9,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,9,12,Sct,chert,chert,101,
1621,1233105,9,12,Sct,chert,chert,101,
1621,1233105,9,12,Sct,chert,chert,101,
1621,1233105,12,17,Sct,chert,chert,101,
1621,1233105,12,17,Sct,chert,chert,101,
1621,1233105,12,17,Sct,chert,chert,101,
1621,1233105,17,19,Sct,chert,chert,101,
1621,1233105,17,19,Sct,chert,chert,101,
1621,1233105,17,19,Sct,chert,chert,101,
1621,1233105,19,24,Sct,chert,chert,101,
1621,1233105,19,24,Sct,chert,chert,101,
1621,1233105,19,24,Sct,chert,chert,101,
1621,1233105,24,31,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,24,31,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,24,31,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,31,57,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,31,57,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,31,57,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,57,61,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,57,61,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,57,61,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,61,66,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,61,66,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,61,66,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,66,68,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,66,68,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,66,68,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,68,73,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,68,73,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,68,73,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,73,79,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,73,79,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,73,79,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,79,86,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,79,86,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,79,86,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,86,93,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,86,93,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,86,93,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,93,98,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,93,98,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,93,98,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,98,104,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,98,104,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,98,104,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,104,107,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,104,107,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,104,107,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,107,117,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,107,117,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,107,117,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,117,120,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,117,120,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,117,120,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,120,127,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,120,127,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,120,127,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,127,130,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,127,130,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,127,130,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,130,136,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,130,136,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,130,136,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,136,139,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,136,139,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,136,139,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,139,145,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,139,145,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,139,145,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,145,153,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,145,153,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,145,153,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,153,161,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,153,161,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,153,161,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,161,163,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,161,163,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,161,163,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,163,171,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,163,171,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,163,171,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,171,173,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,171,173,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,171,173,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,173,177,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,173,177,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,173,177,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,177,179,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,177,179,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,177,179,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,179,190,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,179,190,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,179,190,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,190,192,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,190,192,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,190,192,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,192,203,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,192,203,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,192,203,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,203,236,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,203,236,Sif,iron-formation,banded_iron_formation,90,
1621,1233105,203,236,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,0,4,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,0,4,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,0,4,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,4,12,Sct,chert,chert,101,
1621,1233106,4,12,Sct,chert,chert,101,
1621,1233106,4,12,Sct,chert,chert,101,
1621,1233106,12,21,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,12,21,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,12,21,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,21,28,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,21,28,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,21,28,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,28,32,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,28,32,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,28,32,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,32,41,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,32,41,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,32,41,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,41,43,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,41,43,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,41,43,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,43,48,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,43,48,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,43,48,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,48,58,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,48,58,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,48,58,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,58,67,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,58,67,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,58,67,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,67,77,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,67,77,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,67,77,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,77,78,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,77,78,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,77,78,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,78,87,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,78,87,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,78,87,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,87,91,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,87,91,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,87,91,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,91,96,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,91,96,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,91,96,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,96,97,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,96,97,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,96,97,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,97,100,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,97,100,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,97,100,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,100,110,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,100,110,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,100,110,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,110,123,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,110,123,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,110,123,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,123,126,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,123,126,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,123,126,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,126,135,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,126,135,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,126,135,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,135,137,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,135,137,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,135,137,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,137,140,Ssh,shale,mudstone,101,
1621,1233106,137,140,Ssh,shale,mudstone,101,
1621,1233106,137,140,Ssh,shale,mudstone,101,
1621,1233106,140,143,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,140,143,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,140,143,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,143,162,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,143,162,Sif,iron-formation,banded_iron_formation,90,
1621,1233106,143,162,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,0,5,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,0,5,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,0,5,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,5,8,Sct,chert,chert,101,
1621,1233107,5,8,Sct,chert,chert,101,
1621,1233107,5,8,Sct,chert,chert,101,
1621,1233107,8,15,Sct,chert,chert,101,
1621,1233107,8,15,Sct,chert,chert,101,
1621,1233107,8,15,Sct,chert,chert,101,
1621,1233107,15,18,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,15,18,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,15,18,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,18,22,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,18,22,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,18,22,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,22,30,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,22,30,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,22,30,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,30,33,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,30,33,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,30,33,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,33,46,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,33,46,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,33,46,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,46,49,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,46,49,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,46,49,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,49,51,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,49,51,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,49,51,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,51,52,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,51,52,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,51,52,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,52,59,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,52,59,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,52,59,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,59,63,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,59,63,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,59,63,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,63,65,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,63,65,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,63,65,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,65,69,Ssh,shale,mudstone,101,
1621,1233107,65,69,Ssh,shale,mudstone,101,
1621,1233107,65,69,Ssh,shale,mudstone,101,
1621,1233107,69,71,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,69,71,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,69,71,Sif,iron-formation,banded_iron_formation,90,
1621,1233107,71,76,Sif,iron-formation,banded_iron_formation,90,
